,period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription,total-consumption-btu,total-consumption-btu-units
3067,2004-08,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1276.83129,million MMBtu
3068,2004-08,US,U.S. Total,99,All Sectors,ALL,all fuels,3944.21485,million MMBtu
3069,2004-08,US,U.S. Total,3,IPP CHP,ALL,all fuels,184.88079,million MMBtu
3070,2004-08,US,U.S. Total,1,Electric Utility,ALL,all fuels,2342.48982,million MMBtu
3071,2004-08,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3434.44032,million MMBtu
3072,2004-08,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,2.00184,million MMBtu
3073,2004-08,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,1091.9505,million MMBtu
3074,2004-08,US,U.S. Total,5,Commercial CHP,ALL,all fuels,14.08669,million MMBtu
3075,2004-08,US,U.S. Total,98,Electric Power,ALL,all fuels,3619.3211,million MMBtu
3076,2004-08,US,U.S. Total,97,All Industrial,ALL,all fuels,308.80522,million MMBtu
3077,2004-08,US,U.S. Total,96,All Commercial,ALL,all fuels,16.08853,million MMBtu
3078,2004-08,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.98084,million MMBtu
3079,2004-08,US,U.S. Total,7,Industrial CHP,ALL,all fuels,296.74625,million MMBtu
3080,2004-07,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3526.56588,million MMBtu
3081,2004-07,US,U.S. Total,97,All Industrial,ALL,all fuels,316.25535,million MMBtu
3082,2004-07,US,U.S. Total,96,All Commercial,ALL,all fuels,16.14878,million MMBtu
3083,2004-07,US,U.S. Total,7,Industrial CHP,ALL,all fuels,304.19364,million MMBtu
3084,2004-07,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1290.01562,million MMBtu
3085,2004-07,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,2.03066,million MMBtu
3086,2004-07,US,U.S. Total,3,IPP CHP,ALL,all fuels,186.58297,million MMBtu
3087,2004-07,US,U.S. Total,95,Coal Consumption,ALL,all fuels,8.06421,million MMBtu
3088,2004-07,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,1103.43265,million MMBtu
3089,2004-07,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.06172,million MMBtu
3090,2004-07,US,U.S. Total,98,Electric Power,ALL,all fuels,3713.14884,million MMBtu
3091,2004-07,US,U.S. Total,5,Commercial CHP,ALL,all fuels,14.11812,million MMBtu
3092,2004-07,US,U.S. Total,99,All Sectors,ALL,all fuels,4045.55297,million MMBtu
3093,2004-07,US,U.S. Total,1,Electric Utility,ALL,all fuels,2423.13323,million MMBtu
3094,2004-06,US,U.S. Total,7,Industrial CHP,ALL,all fuels,286.56029,million MMBtu
3095,2004-06,US,U.S. Total,99,All Sectors,ALL,all fuels,3714.27402,million MMBtu
3096,2004-06,US,U.S. Total,98,Electric Power,ALL,all fuels,3400.79832,million MMBtu
3097,2004-06,US,U.S. Total,96,All Commercial,ALL,all fuels,15.11613,million MMBtu
3098,2004-06,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.10002,million MMBtu
3099,2004-06,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.79928,million MMBtu
3100,2004-06,US,U.S. Total,5,Commercial CHP,ALL,all fuels,13.14095,million MMBtu
3101,2004-06,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,977.13177,million MMBtu
3102,2004-06,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.97518,million MMBtu
3103,2004-06,US,U.S. Total,3,IPP CHP,ALL,all fuels,165.30955,million MMBtu
3104,2004-06,US,U.S. Total,97,All Industrial,ALL,all fuels,298.35956,million MMBtu
3105,2004-06,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1142.44132,million MMBtu
3106,2004-06,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3235.48877,million MMBtu
3107,2004-06,US,U.S. Total,1,Electric Utility,ALL,all fuels,2258.357,million MMBtu
3108,2004-05,US,U.S. Total,1,Electric Utility,ALL,all fuels,2134.93319,million MMBtu
3109,2004-05,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.05187,million MMBtu
3110,2004-05,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,928.90207,million MMBtu
3111,2004-05,US,U.S. Total,3,IPP CHP,ALL,all fuels,164.19949,million MMBtu
3112,2004-05,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1093.10157,million MMBtu
3113,2004-05,US,U.S. Total,5,Commercial CHP,ALL,all fuels,13.41378,million MMBtu
3114,2004-05,US,U.S. Total,98,Electric Power,ALL,all fuels,3228.03475,million MMBtu
3115,2004-05,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3063.83526,million MMBtu
3116,2004-05,US,U.S. Total,97,All Industrial,ALL,all fuels,295.93753,million MMBtu
3117,2004-05,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,2.06483,million MMBtu
3118,2004-05,US,U.S. Total,99,All Sectors,ALL,all fuels,3539.45089,million MMBtu
3119,2004-05,US,U.S. Total,7,Industrial CHP,ALL,all fuels,283.88566,million MMBtu
3120,2004-05,US,U.S. Total,96,All Commercial,ALL,all fuels,15.47861,million MMBtu
3121,2004-05,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.35771,million MMBtu
3122,2004-04,US,U.S. Total,1,Electric Utility,ALL,all fuels,1868.62114,million MMBtu
3123,2004-04,US,U.S. Total,5,Commercial CHP,ALL,all fuels,12.61245,million MMBtu
3124,2004-04,US,U.S. Total,98,Electric Power,ALL,all fuels,2841.83554,million MMBtu
3125,2004-04,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.18068,million MMBtu
3126,2004-04,US,U.S. Total,99,All Sectors,ALL,all fuels,3151.06225,million MMBtu
3127,2004-04,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,973.21439,million MMBtu
3128,2004-04,US,U.S. Total,97,All Industrial,ALL,all fuels,294.7025,million MMBtu
3129,2004-04,US,U.S. Total,96,All Commercial,ALL,all fuels,14.52422,million MMBtu
3130,2004-04,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.96259,million MMBtu
3131,2004-04,US,U.S. Total,3,IPP CHP,ALL,all fuels,149.92073,million MMBtu
3132,2004-04,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.91177,million MMBtu
3133,2004-04,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2691.9148,million MMBtu
3134,2004-04,US,U.S. Total,7,Industrial CHP,ALL,all fuels,283.52182,million MMBtu
3135,2004-04,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,823.29366,million MMBtu
3136,2004-03,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1045.65237,million MMBtu
3137,2004-03,US,U.S. Total,99,All Sectors,ALL,all fuels,3344.81186,million MMBtu
3138,2004-03,US,U.S. Total,3,IPP CHP,ALL,all fuels,158.28227,million MMBtu
3139,2004-03,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2873.11162,million MMBtu
3140,2004-03,US,U.S. Total,7,Industrial CHP,ALL,all fuels,285.45994,million MMBtu
3141,2004-03,US,U.S. Total,5,Commercial CHP,ALL,all fuels,13.76628,million MMBtu
3142,2004-03,US,U.S. Total,97,All Industrial,ALL,all fuels,297.93171,million MMBtu
3143,2004-03,US,U.S. Total,96,All Commercial,ALL,all fuels,15.48626,million MMBtu
3144,2004-03,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.00701,million MMBtu
3145,2004-03,US,U.S. Total,98,Electric Power,ALL,all fuels,3031.39389,million MMBtu
3146,2004-03,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.71998,million MMBtu
3147,2004-03,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,887.3701,million MMBtu
3148,2004-03,US,U.S. Total,1,Electric Utility,ALL,all fuels,1985.74152,million MMBtu
3149,2004-03,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.47177,million MMBtu
3150,2004-02,US,U.S. Total,5,Commercial CHP,ALL,all fuels,13.97099,million MMBtu
3151,2004-02,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,887.1331,million MMBtu
3152,2004-02,US,U.S. Total,96,All Commercial,ALL,all fuels,15.75127,million MMBtu
3153,2004-02,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2921.73638,million MMBtu
3154,2004-02,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.78029,million MMBtu
3155,2004-02,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.93555,million MMBtu
3156,2004-02,US,U.S. Total,3,IPP CHP,ALL,all fuels,161.85617,million MMBtu
3157,2004-02,US,U.S. Total,98,Electric Power,ALL,all fuels,3083.59255,million MMBtu
3158,2004-02,US,U.S. Total,7,Industrial CHP,ALL,all fuels,285.46893,million MMBtu
3159,2004-02,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1048.98926,million MMBtu
3160,2004-02,US,U.S. Total,1,Electric Utility,ALL,all fuels,2034.60329,million MMBtu
3161,2004-02,US,U.S. Total,99,All Sectors,ALL,all fuels,3396.74831,million MMBtu
3162,2004-02,US,U.S. Total,97,All Industrial,ALL,all fuels,297.40448,million MMBtu
3163,2004-02,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.90354,million MMBtu
3164,2004-01,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,13.31873,million MMBtu
3165,2004-01,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,972.0864,million MMBtu
3166,2004-01,US,U.S. Total,5,Commercial CHP,ALL,all fuels,15.43442,million MMBtu
3167,2004-01,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3248.36586,million MMBtu
3168,2004-01,US,U.S. Total,99,All Sectors,ALL,all fuels,3763.48396,million MMBtu
3169,2004-01,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.64623,million MMBtu
3170,2004-01,US,U.S. Total,1,Electric Utility,ALL,all fuels,2276.27946,million MMBtu
3171,2004-01,US,U.S. Total,3,IPP CHP,ALL,all fuels,171.83005,million MMBtu
3172,2004-01,US,U.S. Total,97,All Industrial,ALL,all fuels,325.97222,million MMBtu
3173,2004-01,US,U.S. Total,96,All Commercial,ALL,all fuels,17.31583,million MMBtu
3174,2004-01,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1143.91645,million MMBtu
3175,2004-01,US,U.S. Total,98,Electric Power,ALL,all fuels,3420.19591,million MMBtu
3176,2004-01,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.88141,million MMBtu
3177,2004-01,US,U.S. Total,7,Industrial CHP,ALL,all fuels,312.65349,million MMBtu
3178,2003-12,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.006,million MMBtu
3179,2003-12,US,U.S. Total,1,Electric Utility,ALL,all fuels,2193.91,million MMBtu
3180,2003-12,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3111.063,million MMBtu
3181,2003-12,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1088.714,million MMBtu
3182,2003-12,US,U.S. Total,5,Commercial CHP,ALL,all fuels,12.52,million MMBtu
3183,2003-12,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.774,million MMBtu
3184,2003-12,US,U.S. Total,98,Electric Power,ALL,all fuels,3282.624,million MMBtu
3185,2003-12,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,13.434,million MMBtu
3186,2003-12,US,U.S. Total,97,All Industrial,ALL,all fuels,296.768,million MMBtu
3187,2003-12,US,U.S. Total,7,Industrial CHP,ALL,all fuels,283.334,million MMBtu
3188,2003-12,US,U.S. Total,3,IPP CHP,ALL,all fuels,171.561,million MMBtu
3189,2003-12,US,U.S. Total,99,All Sectors,ALL,all fuels,3593.685,million MMBtu
3190,2003-12,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,917.153,million MMBtu
3191,2003-12,US,U.S. Total,96,All Commercial,ALL,all fuels,14.294,million MMBtu
3192,2003-11,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2789.781,million MMBtu
3193,2003-11,US,U.S. Total,3,IPP CHP,ALL,all fuels,152.794,million MMBtu
3194,2003-11,US,U.S. Total,95,Coal Consumption,ALL,all fuels,5.919,million MMBtu
3195,2003-11,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.589,million MMBtu
3196,2003-11,US,U.S. Total,97,All Industrial,ALL,all fuels,273.616,million MMBtu
3197,2003-11,US,U.S. Total,7,Industrial CHP,ALL,all fuels,262.414,million MMBtu
3198,2003-11,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.01,million MMBtu
3199,2003-11,US,U.S. Total,99,All Sectors,ALL,all fuels,3228.792,million MMBtu
3200,2003-11,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.202,million MMBtu
3201,2003-11,US,U.S. Total,96,All Commercial,ALL,all fuels,12.6,million MMBtu
3202,2003-11,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,841.976,million MMBtu
3203,2003-11,US,U.S. Total,1,Electric Utility,ALL,all fuels,1947.805,million MMBtu
3204,2003-11,US,U.S. Total,98,Electric Power,ALL,all fuels,2942.576,million MMBtu
3205,2003-11,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,994.771,million MMBtu
3206,2003-10,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.282,million MMBtu
3207,2003-10,US,U.S. Total,99,All Sectors,ALL,all fuels,3311.851,million MMBtu
3208,2003-10,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2854.033,million MMBtu
3209,2003-10,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.606,million MMBtu
3210,2003-10,US,U.S. Total,97,All Industrial,ALL,all fuels,284.838,million MMBtu
3211,2003-10,US,U.S. Total,7,Industrial CHP,ALL,all fuels,273.315,million MMBtu
3212,2003-10,US,U.S. Total,3,IPP CHP,ALL,all fuels,159.922,million MMBtu
3213,2003-10,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1039.57,million MMBtu
3214,2003-10,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.523,million MMBtu
3215,2003-10,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,879.648,million MMBtu
3216,2003-10,US,U.S. Total,98,Electric Power,ALL,all fuels,3013.955,million MMBtu
3217,2003-10,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.452,million MMBtu
3218,2003-10,US,U.S. Total,1,Electric Utility,ALL,all fuels,1974.385,million MMBtu
3219,2003-10,US,U.S. Total,96,All Commercial,ALL,all fuels,13.058,million MMBtu
3220,2003-09,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.369,million MMBtu
3221,2003-09,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.64,million MMBtu
3222,2003-09,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1107.643,million MMBtu
3223,2003-09,US,U.S. Total,96,All Commercial,ALL,all fuels,13.008,million MMBtu
3224,2003-09,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.565,million MMBtu
3225,2003-09,US,U.S. Total,1,Electric Utility,ALL,all fuels,2086.895,million MMBtu
3226,2003-09,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,935.571,million MMBtu
3227,2003-09,US,U.S. Total,97,All Industrial,ALL,all fuels,279.529,million MMBtu
3228,2003-09,US,U.S. Total,3,IPP CHP,ALL,all fuels,172.072,million MMBtu
3229,2003-09,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3022.466,million MMBtu
3230,2003-09,US,U.S. Total,7,Industrial CHP,ALL,all fuels,267.72,million MMBtu
3231,2003-09,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,11.809,million MMBtu
3232,2003-09,US,U.S. Total,99,All Sectors,ALL,all fuels,3487.075,million MMBtu
3233,2003-09,US,U.S. Total,98,Electric Power,ALL,all fuels,3194.538,million MMBtu
3234,2003-08,US,U.S. Total,3,IPP CHP,ALL,all fuels,201.777,million MMBtu
3235,2003-08,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.029,million MMBtu
3236,2003-08,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.746,million MMBtu
3237,2003-08,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.626,million MMBtu
3238,2003-08,US,U.S. Total,98,Electric Power,ALL,all fuels,3775.84,million MMBtu
3239,2003-08,US,U.S. Total,7,Industrial CHP,ALL,all fuels,287.268,million MMBtu
3240,2003-08,US,U.S. Total,5,Commercial CHP,ALL,all fuels,13.168,million MMBtu
3241,2003-08,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3574.063,million MMBtu
3242,2003-08,US,U.S. Total,99,All Sectors,ALL,all fuels,4090.649,million MMBtu
3243,2003-08,US,U.S. Total,96,All Commercial,ALL,all fuels,14.915,million MMBtu
3244,2003-08,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1348.615,million MMBtu
3245,2003-08,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,1146.838,million MMBtu
3246,2003-08,US,U.S. Total,1,Electric Utility,ALL,all fuels,2427.225,million MMBtu
3247,2003-08,US,U.S. Total,97,All Industrial,ALL,all fuels,299.895,million MMBtu
3248,2003-07,US,U.S. Total,1,Electric Utility,ALL,all fuels,2425.527,million MMBtu
3249,2003-07,US,U.S. Total,98,Electric Power,ALL,all fuels,3704.937,million MMBtu
3250,2003-07,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3509.747,million MMBtu
3251,2003-07,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.997,million MMBtu
3252,2003-07,US,U.S. Total,99,All Sectors,ALL,all fuels,4018.281,million MMBtu
3253,2003-07,US,U.S. Total,3,IPP CHP,ALL,all fuels,195.191,million MMBtu
3254,2003-07,US,U.S. Total,5,Commercial CHP,ALL,all fuels,12.931,million MMBtu
3255,2003-07,US,U.S. Total,96,All Commercial,ALL,all fuels,14.703,million MMBtu
3256,2003-07,US,U.S. Total,95,Coal Consumption,ALL,all fuels,7.127,million MMBtu
3257,2003-07,US,U.S. Total,97,All Industrial,ALL,all fuels,298.641,million MMBtu
3258,2003-07,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.772,million MMBtu
3259,2003-07,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1279.41,million MMBtu
3260,2003-07,US,U.S. Total,7,Industrial CHP,ALL,all fuels,285.644,million MMBtu
3261,2003-07,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,1084.22,million MMBtu
3262,2003-06,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,3099.439,million MMBtu
3263,2003-06,US,U.S. Total,99,All Sectors,ALL,all fuels,3558.975,million MMBtu
3264,2003-06,US,U.S. Total,96,All Commercial,ALL,all fuels,13.044,million MMBtu
3265,2003-06,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.371,million MMBtu
3266,2003-06,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.871,million MMBtu
3267,2003-06,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1077.243,million MMBtu
3268,2003-06,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.673,million MMBtu
3269,2003-06,US,U.S. Total,97,All Industrial,ALL,all fuels,279.68,million MMBtu
3270,2003-06,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.292,million MMBtu
3271,2003-06,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,910.43,million MMBtu
3272,2003-06,US,U.S. Total,1,Electric Utility,ALL,all fuels,2189.009,million MMBtu
3273,2003-06,US,U.S. Total,7,Industrial CHP,ALL,all fuels,266.808,million MMBtu
3274,2003-06,US,U.S. Total,3,IPP CHP,ALL,all fuels,166.813,million MMBtu
3275,2003-06,US,U.S. Total,98,Electric Power,ALL,all fuels,3266.252,million MMBtu
3276,2003-05,US,U.S. Total,97,All Industrial,ALL,all fuels,281.253,million MMBtu
3277,2003-05,US,U.S. Total,95,Coal Consumption,ALL,all fuels,6.307,million MMBtu
3278,2003-05,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2895.09,million MMBtu
3279,2003-05,US,U.S. Total,98,Electric Power,ALL,all fuels,3046.496,million MMBtu
3280,2003-05,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.59,million MMBtu
3281,2003-05,US,U.S. Total,7,Industrial CHP,ALL,all fuels,268.105,million MMBtu
3282,2003-05,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,832.331,million MMBtu
3283,2003-05,US,U.S. Total,1,Electric Utility,ALL,all fuels,2062.759,million MMBtu
3284,2003-05,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,983.737,million MMBtu
3285,2003-05,US,U.S. Total,96,All Commercial,ALL,all fuels,12.722,million MMBtu
3286,2003-05,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,13.148,million MMBtu
3287,2003-05,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.132,million MMBtu
3288,2003-05,US,U.S. Total,3,IPP CHP,ALL,all fuels,151.406,million MMBtu
3289,2003-05,US,U.S. Total,99,All Sectors,ALL,all fuels,3340.47,million MMBtu
3290,2003-04,US,U.S. Total,98,Electric Power,ALL,all fuels,2819.18,million MMBtu
3291,2003-04,US,U.S. Total,1,Electric Utility,ALL,all fuels,1865.14,million MMBtu
3292,2003-04,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,10.222,million MMBtu
3293,2003-04,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,954.039,million MMBtu
3294,2003-04,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2665.962,million MMBtu
3295,2003-04,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,800.822,million MMBtu
3296,2003-04,US,U.S. Total,7,Industrial CHP,ALL,all fuels,261.691,million MMBtu
3297,2003-04,US,U.S. Total,5,Commercial CHP,ALL,all fuels,10.724,million MMBtu
3298,2003-04,US,U.S. Total,96,All Commercial,ALL,all fuels,12.282,million MMBtu
3299,2003-04,US,U.S. Total,95,Coal Consumption,ALL,all fuels,5.795,million MMBtu
3300,2003-04,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.558,million MMBtu
3301,2003-04,US,U.S. Total,3,IPP CHP,ALL,all fuels,153.217,million MMBtu
3302,2003-04,US,U.S. Total,97,All Industrial,ALL,all fuels,271.912,million MMBtu
3303,2003-04,US,U.S. Total,99,All Sectors,ALL,all fuels,3103.374,million MMBtu
3304,2003-03,US,U.S. Total,97,All Industrial,ALL,all fuels,283.639,million MMBtu
3305,2003-03,US,U.S. Total,94,Independent Power Producers,ALL,all fuels,1022.611,million MMBtu
3306,2003-03,US,U.S. Total,90,Electric Power Sector Non-CHP,ALL,all fuels,2846.425,million MMBtu
3307,2003-03,US,U.S. Total,3,IPP CHP,ALL,all fuels,160.591,million MMBtu
3308,2003-03,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,862.02,million MMBtu
3309,2003-03,US,U.S. Total,96,All Commercial,ALL,all fuels,12.909,million MMBtu
3310,2003-03,US,U.S. Total,98,Electric Power,ALL,all fuels,3007.016,million MMBtu
3311,2003-03,US,U.S. Total,5,Commercial CHP,ALL,all fuels,11.296,million MMBtu
3312,2003-03,US,U.S. Total,4,Commercial Non-CHP,ALL,all fuels,1.613,million MMBtu
3313,2003-03,US,U.S. Total,1,Electric Utility,ALL,all fuels,1984.405,million MMBtu
3314,2003-03,US,U.S. Total,99,All Sectors,ALL,all fuels,3303.564,million MMBtu
3315,2003-03,US,U.S. Total,7,Industrial CHP,ALL,all fuels,271.26,million MMBtu
3316,2003-03,US,U.S. Total,6,Industrial Non-CHP,ALL,all fuels,12.379,million MMBtu
3317,2003-03,US,U.S. Total,95,Coal Consumption,ALL,all fuels,5.671,million MMBtu
3318,2003-02,US,U.S. Total,2,IPP Non-CHP,ALL,all fuels,845.449,million MMBtu
3319,2003-02,US,U.S. Total,1,Electric Utility,ALL,all fuels,1940.619,million MMBtu
3320,2003-02,US,U.S. Total,3,IPP CHP,ALL,all fuels,165.101,million MMBtu
