,period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription,total-consumption-btu,total-consumption-btu-units
1347,2020-05,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,3.67255,million MMBtu
1348,2020-05,US,U.S. Total,99,All Sectors,COW,all coal products,516.28847,million MMBtu
1349,2020-05,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",511.42603,million MMBtu
1350,2020-05,US,U.S. Total,99,All Sectors,BIT,bituminous coal,155.95418,million MMBtu
1351,2020-05,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,155.95418,million MMBtu
1352,2020-05,US,U.S. Total,99,All Sectors,BIO,biomass,124.13515,million MMBtu
1353,2020-05,US,U.S. Total,99,All Sectors,AOR,all renewables,469.73152,million MMBtu
1354,2020-05,US,U.S. Total,99,All Sectors,ALL,all fuels,2962.59989,million MMBtu
1355,2020-05,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,97.10476,million MMBtu
1356,2020-05,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.89274,million MMBtu
1357,2020-05,US,U.S. Total,99,All Sectors,WOC,waste coal,4.86244,million MMBtu
1358,2020-05,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,248.85308,million MMBtu
1359,2020-05,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.10275,million MMBtu
1360,2020-05,US,U.S. Total,99,All Sectors,WND,wind,248.95583,million MMBtu
1361,2020-05,US,U.S. Total,99,All Sectors,WAS,renewable waste products,27.03039,million MMBtu
1362,2020-05,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1363,2020-05,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1364,2020-05,US,U.S. Total,99,All Sectors,SUN,solar,84.68936,million MMBtu
1365,2020-05,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,173.02213,million MMBtu
1366,2020-05,US,U.S. Total,99,All Sectors,STH,solar thermal,3.61956,million MMBtu
1367,2020-05,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,8.3984,million MMBtu
1368,2020-05,US,U.S. Total,99,All Sectors,PC,petroleum coke,8.68652,million MMBtu
1369,2020-05,US,U.S. Total,99,All Sectors,OTH,other,18.8114,million MMBtu
1370,2020-05,US,U.S. Total,99,All Sectors,ORW,other renewables,5.34658,million MMBtu
1371,2020-05,US,U.S. Total,99,All Sectors,OOG,other gases,21.093,million MMBtu
1372,2020-05,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,81.0698,million MMBtu
1373,2020-05,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,3.83311,million MMBtu
1374,2020-05,US,U.S. Total,99,All Sectors,REN,renewable,732.71416,million MMBtu
1375,2020-05,US,U.S. Total,99,All Sectors,RC,refined coal,171.64017,million MMBtu
1376,2020-04,US,U.S. Total,99,All Sectors,ALL,all fuels,2733.01596,million MMBtu
1377,2020-04,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,94.36289,million MMBtu
1378,2020-04,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.75534,million MMBtu
1379,2020-04,US,U.S. Total,99,All Sectors,WOC,waste coal,6.01729,million MMBtu
1380,2020-04,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,260.90329,million MMBtu
1381,2020-04,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.11301,million MMBtu
1382,2020-04,US,U.S. Total,99,All Sectors,WND,wind,261.0163,million MMBtu
1383,2020-04,US,U.S. Total,99,All Sectors,WAS,renewable waste products,26.63362,million MMBtu
1384,2020-04,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1385,2020-04,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1386,2020-04,US,U.S. Total,99,All Sectors,SUN,solar,69.48855,million MMBtu
1387,2020-04,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,156.36149,million MMBtu
1388,2020-04,US,U.S. Total,99,All Sectors,STH,solar thermal,2.67996,million MMBtu
1389,2020-04,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,66.80859,million MMBtu
1390,2020-04,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,3.63064,million MMBtu
1391,2020-04,US,U.S. Total,99,All Sectors,REN,renewable,667.08437,million MMBtu
1392,2020-04,US,U.S. Total,99,All Sectors,RC,refined coal,150.34698,million MMBtu
1393,2020-04,US,U.S. Total,99,All Sectors,PET,petroleum,16.02381,million MMBtu
1394,2020-04,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,8.0894,million MMBtu
1395,2020-04,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.93442,million MMBtu
1396,2020-04,US,U.S. Total,99,All Sectors,OTH,other,18.56832,million MMBtu
1397,2020-04,US,U.S. Total,99,All Sectors,ORW,other renewables,5.48276,million MMBtu
1398,2020-04,US,U.S. Total,99,All Sectors,OOG,other gases,19.79948,million MMBtu
1399,2020-04,US,U.S. Total,99,All Sectors,OBW,biomass,15.81611,million MMBtu
1400,2020-04,US,U.S. Total,99,All Sectors,OB2,biomass,5.48276,million MMBtu
1401,2020-04,US,U.S. Total,99,All Sectors,NUC,nuclear,618.20476,million MMBtu
1402,2020-04,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,960.85772,million MMBtu
1403,2020-04,US,U.S. Total,99,All Sectors,NG,natural gas,941.05825,million MMBtu
1404,2020-04,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.33335,million MMBtu
1405,2020-04,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,21.15086,million MMBtu
1406,2020-04,US,U.S. Total,99,All Sectors,LIG,lignite coal,10.6881,million MMBtu
1407,2020-04,US,U.S. Total,99,All Sectors,LFG,landfill gas,10.81751,million MMBtu
1408,2020-04,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,203.48551,million MMBtu
1409,2020-04,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
1410,2020-04,US,U.S. Total,99,All Sectors,GEO,geothermal,12.09751,million MMBtu
1411,2020-04,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1429.15851,million MMBtu
1412,2020-04,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
1413,2020-04,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,3.70341,million MMBtu
1414,2020-04,US,U.S. Total,99,All Sectors,COW,all coal products,452.27698,million MMBtu
1415,2020-04,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",446.25969,million MMBtu
1416,2020-04,US,U.S. Total,99,All Sectors,BIT,bituminous coal,128.86313,million MMBtu
1417,2020-04,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,128.86313,million MMBtu
1418,2020-04,US,U.S. Total,99,All Sectors,BIO,biomass,120.99651,million MMBtu
1419,2020-04,US,U.S. Total,99,All Sectors,AOR,all renewables,463.59886,million MMBtu
1420,2020-03,US,U.S. Total,99,All Sectors,ALL,all fuels,3021.72519,million MMBtu
1421,2020-03,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,54.01558,million MMBtu
1422,2020-03,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,3.97768,million MMBtu
1423,2020-03,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,102.65474,million MMBtu
1424,2020-03,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.88844,million MMBtu
1425,2020-03,US,U.S. Total,99,All Sectors,WOC,waste coal,5.99186,million MMBtu
1426,2020-03,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,257.10648,million MMBtu
1427,2020-03,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.11597,million MMBtu
1428,2020-03,US,U.S. Total,99,All Sectors,WND,wind,257.22245,million MMBtu
1429,2020-03,US,U.S. Total,99,All Sectors,WAS,renewable waste products,28.81767,million MMBtu
1430,2020-03,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1431,2020-03,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1432,2020-03,US,U.S. Total,99,All Sectors,SUN,solar,55.70542,million MMBtu
1433,2020-03,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,195.91389,million MMBtu
1434,2020-03,US,U.S. Total,99,All Sectors,STH,solar thermal,1.68984,million MMBtu
1435,2020-03,US,U.S. Total,99,All Sectors,REN,renewable,666.25507,million MMBtu
1436,2020-03,US,U.S. Total,99,All Sectors,RC,refined coal,188.09579,million MMBtu
1437,2020-03,US,U.S. Total,99,All Sectors,PET,petroleum,17.32091,million MMBtu
1438,2020-03,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,8.26433,million MMBtu
1439,2020-03,US,U.S. Total,99,All Sectors,PC,petroleum coke,9.05657,million MMBtu
1440,2020-03,US,U.S. Total,99,All Sectors,OTH,other,19.14194,million MMBtu
1441,2020-03,US,U.S. Total,99,All Sectors,ORW,other renewables,6.51201,million MMBtu
1442,2020-03,US,U.S. Total,99,All Sectors,OOG,other gases,24.96674,million MMBtu
1443,2020-03,US,U.S. Total,99,All Sectors,OBW,biomass,17.47362,million MMBtu
1444,2020-03,US,U.S. Total,99,All Sectors,OB2,biomass,6.51201,million MMBtu
1445,2020-03,US,U.S. Total,99,All Sectors,NUC,nuclear,668.56056,million MMBtu
1446,2020-03,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1093.3873,million MMBtu
1447,2020-03,US,U.S. Total,99,All Sectors,NG,natural gas,1068.42056,million MMBtu
1448,2020-03,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.96161,million MMBtu
1449,2020-03,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,22.30566,million MMBtu
1450,2020-03,US,U.S. Total,99,All Sectors,LIG,lignite coal,9.0229,million MMBtu
1451,2020-03,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.34405,million MMBtu
1452,2020-03,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,209.00087,million MMBtu
1453,2020-03,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
1454,2020-03,US,U.S. Total,99,All Sectors,GEO,geothermal,12.85392,million MMBtu
1455,2020-03,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1667.76762,million MMBtu
1456,2020-03,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
1457,2020-03,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,3.39821,million MMBtu
1458,2020-03,US,U.S. Total,99,All Sectors,COW,all coal products,557.05941,million MMBtu
1459,2020-03,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",551.06755,million MMBtu
1460,2020-03,US,U.S. Total,99,All Sectors,BIT,bituminous coal,158.03497,million MMBtu
1461,2020-03,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,158.03497,million MMBtu
1462,2020-03,US,U.S. Total,99,All Sectors,BIO,biomass,131.47241,million MMBtu
1463,2020-03,US,U.S. Total,99,All Sectors,AOR,all renewables,457.2542,million MMBtu
1464,2020-02,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,9.46733,million MMBtu
1465,2020-02,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
1466,2020-02,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.27015,million MMBtu
1467,2020-02,US,U.S. Total,99,All Sectors,COW,all coal products,616.19797,million MMBtu
1468,2020-02,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",608.88211,million MMBtu
1469,2020-02,US,U.S. Total,99,All Sectors,BIT,bituminous coal,171.98702,million MMBtu
1470,2020-02,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,171.98702,million MMBtu
1471,2020-02,US,U.S. Total,99,All Sectors,BIO,biomass,127.66876,million MMBtu
1472,2020-02,US,U.S. Total,99,All Sectors,AOR,all renewables,442.63772,million MMBtu
1473,2020-02,US,U.S. Total,99,All Sectors,ALL,all fuels,3104.7642,million MMBtu
1474,2020-02,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,100.77759,million MMBtu
1475,2020-02,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.94865,million MMBtu
1476,2020-02,US,U.S. Total,99,All Sectors,WOC,waste coal,7.31586,million MMBtu
1477,2020-02,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,255.29767,million MMBtu
1478,2020-02,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.08869,million MMBtu
1479,2020-02,US,U.S. Total,99,All Sectors,WND,wind,255.38636,million MMBtu
1480,2020-02,US,U.S. Total,99,All Sectors,WAS,renewable waste products,26.89117,million MMBtu
1481,2020-02,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1482,2020-02,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1483,2020-02,US,U.S. Total,99,All Sectors,SUN,solar,48.79025,million MMBtu
1484,2020-02,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,205.50143,million MMBtu
1485,2020-02,US,U.S. Total,99,All Sectors,STH,solar thermal,1.56298,million MMBtu
1486,2020-02,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,47.22727,million MMBtu
1487,2020-02,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,4.24853,million MMBtu
1488,2020-02,US,U.S. Total,99,All Sectors,NUC,nuclear,688.53792,million MMBtu
1489,2020-02,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1095.77362,million MMBtu
1490,2020-02,US,U.S. Total,99,All Sectors,NG,natural gas,1071.03296,million MMBtu
1491,2020-02,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,9.9432,million MMBtu
1492,2020-02,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,20.52919,million MMBtu
1493,2020-02,US,U.S. Total,99,All Sectors,LIG,lignite coal,14.95699,million MMBtu
1494,2020-02,US,U.S. Total,99,All Sectors,LFG,landfill gas,10.58599,million MMBtu
1495,2020-02,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,226.94208,million MMBtu
1496,2020-02,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
1497,2020-02,US,U.S. Total,99,All Sectors,GEO,geothermal,10.79235,million MMBtu
1498,2020-02,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1728.93965,million MMBtu
1499,2020-02,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.50073,million MMBtu
1500,2020-02,US,U.S. Total,99,All Sectors,OTH,other,17.70684,million MMBtu
1501,2020-02,US,U.S. Total,99,All Sectors,ORW,other renewables,6.36198,million MMBtu
1502,2020-02,US,U.S. Total,99,All Sectors,OOG,other gases,24.74066,million MMBtu
1503,2020-02,US,U.S. Total,99,All Sectors,OBW,biomass,16.30518,million MMBtu
1504,2020-02,US,U.S. Total,99,All Sectors,OB2,biomass,6.36198,million MMBtu
1505,2020-02,US,U.S. Total,99,All Sectors,REN,renewable,669.5798,million MMBtu
1506,2020-02,US,U.S. Total,99,All Sectors,RC,refined coal,216.43666,million MMBtu
1507,2020-02,US,U.S. Total,99,All Sectors,PET,petroleum,16.96806,million MMBtu
1508,2020-01,US,U.S. Total,99,All Sectors,REN,renewable,647.08299,million MMBtu
1509,2020-01,US,U.S. Total,99,All Sectors,RC,refined coal,249.75341,million MMBtu
1510,2020-01,US,U.S. Total,99,All Sectors,PET,petroleum,20.18332,million MMBtu
1511,2020-01,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.0642,million MMBtu
1512,2020-01,US,U.S. Total,99,All Sectors,PC,petroleum coke,9.11912,million MMBtu
1513,2020-01,US,U.S. Total,99,All Sectors,OTH,other,19.32869,million MMBtu
1514,2020-01,US,U.S. Total,99,All Sectors,ORW,other renewables,7.13261,million MMBtu
1515,2020-01,US,U.S. Total,99,All Sectors,OOG,other gases,25.2054,million MMBtu
1516,2020-01,US,U.S. Total,99,All Sectors,OBW,biomass,18.04973,million MMBtu
1517,2020-01,US,U.S. Total,99,All Sectors,OB2,biomass,7.13261,million MMBtu
1518,2020-01,US,U.S. Total,99,All Sectors,NUC,nuclear,774.77451,million MMBtu
1519,2020-01,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1169.13099,million MMBtu
1520,2020-01,US,U.S. Total,99,All Sectors,NG,natural gas,1143.9256,million MMBtu
1521,2020-01,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.91713,million MMBtu
1522,2020-01,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,22.32195,million MMBtu
1523,2020-01,US,U.S. Total,99,All Sectors,LIG,lignite coal,14.96355,million MMBtu
1524,2020-01,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.40483,million MMBtu
1525,2020-01,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,214.92161,million MMBtu
1526,2020-01,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
1527,2020-01,US,U.S. Total,99,All Sectors,GEO,geothermal,10.0673,million MMBtu
1528,2020-01,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1901.59239,million MMBtu
1529,2020-01,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
1530,2020-01,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.83697,million MMBtu
1531,2020-01,US,U.S. Total,99,All Sectors,COW,all coal products,712.27807,million MMBtu
1532,2020-01,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",704.7893,million MMBtu
1533,2020-01,US,U.S. Total,99,All Sectors,BIT,bituminous coal,204.21766,million MMBtu
1534,2020-01,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,204.21766,million MMBtu
1535,2020-01,US,U.S. Total,99,All Sectors,BIO,biomass,136.2672,million MMBtu
1536,2020-01,US,U.S. Total,99,All Sectors,AOR,all renewables,432.16138,million MMBtu
1537,2020-01,US,U.S. Total,99,All Sectors,ALL,all fuels,3342.77858,million MMBtu
1538,2020-01,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,106.81264,million MMBtu
1539,2020-01,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,1.13023,million MMBtu
1540,2020-01,US,U.S. Total,99,All Sectors,WOC,waste coal,7.48877,million MMBtu
1541,2020-01,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,246.60596,million MMBtu
1542,2020-01,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.10319,million MMBtu
1543,2020-01,US,U.S. Total,99,All Sectors,WND,wind,246.70915,million MMBtu
1544,2020-01,US,U.S. Total,99,All Sectors,WAS,renewable waste products,29.45456,million MMBtu
1545,2020-01,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1546,2020-01,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1547,2020-01,US,U.S. Total,99,All Sectors,SUN,solar,39.11773,million MMBtu
1548,2020-01,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,235.85468,million MMBtu
1549,2020-01,US,U.S. Total,99,All Sectors,STH,solar thermal,0.9309,million MMBtu
1550,2020-01,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,38.18684,million MMBtu
1551,2020-01,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.09701,million MMBtu
1552,2019-12,US,U.S. Total,99,All Sectors,ALL,all fuels,3300.09613,million MMBtu
1553,2019-12,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,22.09461,million MMBtu
1554,2019-12,US,U.S. Total,99,All Sectors,LIG,lignite coal,13.71487,million MMBtu
1555,2019-12,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,107.85322,million MMBtu
1556,2019-12,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,1.08668,million MMBtu
1557,2019-12,US,U.S. Total,99,All Sectors,WOC,waste coal,8.25991,million MMBtu
1558,2019-12,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,237.16376,million MMBtu
1559,2019-12,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.09963,million MMBtu
1560,2019-12,US,U.S. Total,99,All Sectors,WND,wind,237.26339,million MMBtu
1561,2019-12,US,U.S. Total,99,All Sectors,WAS,renewable waste products,28.60235,million MMBtu
1562,2019-12,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
1563,2019-12,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
1564,2019-12,US,U.S. Total,99,All Sectors,SUN,solar,30.74964,million MMBtu
1565,2019-12,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,268.41719,million MMBtu
1566,2019-12,US,U.S. Total,99,All Sectors,STH,solar thermal,0.62563,million MMBtu
1567,2019-12,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,30.12401,million MMBtu
1568,2019-12,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.25059,million MMBtu
1569,2019-12,US,U.S. Total,99,All Sectors,REN,renewable,606.26674,million MMBtu
1570,2019-12,US,U.S. Total,99,All Sectors,RC,refined coal,261.02034,million MMBtu
1571,2019-12,US,U.S. Total,99,All Sectors,PET,petroleum,18.92439,million MMBtu
1572,2019-12,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.52911,million MMBtu
1573,2019-12,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.39527,million MMBtu
1574,2019-12,US,U.S. Total,99,All Sectors,OTH,other,20.07698,million MMBtu
1575,2019-12,US,U.S. Total,99,All Sectors,ORW,other renewables,6.50774,million MMBtu
1576,2019-12,US,U.S. Total,99,All Sectors,OOG,other gases,24.14879,million MMBtu
1577,2019-12,US,U.S. Total,99,All Sectors,OBW,biomass,17.44306,million MMBtu
1578,2019-12,US,U.S. Total,99,All Sectors,OB2,biomass,6.50774,million MMBtu
